区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-13,2025-01-01,48.96000000000195,17.18373259052993,8.209999999999086,40.75000000000286,14.302228412257273,0.7272727272727273,44,1.1127272727273172,-2.0749999999998403,-8.760000000000016,2.7954545454545454
样本外,2025-01-02,2026-07-14,17.339999999999023,11.87413043478194,5.079999999997033,12.260000000001991,8.395434782610058,0.5652173913043478,23,0.7539130434782182,-0.9700000000001067,-4.799999999999983,1.8695652173913044
2026年以来,2026-01-01,2026-07-14,0.4100000000009649,0.8265600000019453,-3.210000000001961,3.6200000000029258,7.297920000005898,0.375,8,0.051250000000120643,-1.1999999999999997,-4.079999999999987,2.0
全区间,2022-01-13,2026-07-14,66.30000000000098,15.37037718491283,13.289999999996123,53.01000000000485,12.28934682612808,0.6716417910447762,67,0.989552238805985,-1.601428571428526,-8.760000000000016,2.4776119402985075
