training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,108.37500000000247,87.35000000000198,52.100000000001984,13.619999999997074,13.319999999997048
2,108.37500000000247,87.35000000000198,52.100000000001984,13.619999999997074,13.319999999997048
3,108.37500000000247,87.35000000000198,52.100000000001984,15.35999999999708,13.669999999997053
4,108.37500000000247,87.35000000000198,52.100000000001984,15.35999999999708,13.669999999997053
5,108.37500000000247,87.35000000000198,52.100000000001984,15.35999999999708,13.669999999997053
6,108.37500000000247,87.35000000000198,52.100000000001984,11.349999999996088,11.85999999999507
7,108.37500000000247,87.35000000000198,52.100000000001984,11.349999999996088,11.85999999999507
8,106.71636363636514,85.130000000001,51.80000000000198,11.35999999999707,14.709999999997052
9,106.71636363636514,85.130000000001,51.80000000000198,11.35999999999707,14.709999999997052
10,106.71636363636514,85.130000000001,51.80000000000198,11.35999999999707,14.709999999997052
11,106.71636363636514,85.130000000001,51.80000000000198,13.099999999997076,15.059999999997055
12,106.71636363636514,85.130000000001,51.80000000000198,13.099999999997076,15.059999999997055
13,106.71636363636514,85.130000000001,51.80000000000198,13.099999999997076,15.059999999997055
14,106.71636363636514,85.130000000001,51.80000000000198,13.099999999997076,15.059999999997055
15,106.71636363636514,85.130000000001,51.80000000000198,9.019999999998058,12.09999999999805
16,106.71636363636514,85.130000000001,51.80000000000198,9.019999999998058,12.09999999999805
17,106.71636363636514,85.130000000001,51.80000000000198,9.019999999998058,12.09999999999805
18,106.71636363636514,85.130000000001,51.80000000000198,10.759999999998064,12.449999999998052
19,106.71636363636514,85.130000000001,51.80000000000198,10.759999999998064,12.449999999998052
20,106.71636363636514,85.130000000001,51.80000000000198,10.759999999998064,12.449999999998052
