信号日期,未来一周地方债发行量,未来一周地方债发行量_1年内滚动分位数,未来一周地方债发行量/（国债发行量+地方债发行量）,未来一周地方债发行量/（国债发行量+地方债发行量）_1年内滚动分位数,地方债发行10年以上绝对发行量,地方债发行10年以上绝对发行量_1年内滚动分位数,过去一周是否有地方债“发飞”,银行过去一周净买入金额,银行过去一周净买入金额_3M滚动分位数,银行过去一周净买入金额_1Y滚动分位数,10年好地区一般债-10年国债活跃券利差,10年好地区一般债-10年国债活跃券利差_1年内滚动分位数,上述利差周度变化情况,10年好地区一般债-1年国股行NCD利差,10年好地区一般债-1年国股行NCD利差_1年内滚动分位数,基煜纯债基金周度净申购情况
2022-02-08,738.2146999999995,0.33972602739726027,0.2695970845529385,0.2276657060518732,450.7801000000002,0.6054794520547945,未知,8.889999999999999,60.0,60.0,29.04,0.0,-2.3400000000000105,56.099999999999994,45.0,0.20690399999999998
2022-02-09,738.2146999999995,0.33972602739726027,0.2695970845529385,0.22988505747126436,450.7801000000002,0.6054794520547945,未知,8.889999999999999,60.0,60.0,29.389999999999983,9.523809523809524,0.1399999999999828,56.659999999999975,52.38095238095239,0.22294599999999998
2022-02-10,401.4584999999996,0.19726027397260273,0.16717278270684227,0.09455587392550144,231.0960000000002,0.3972602739726027,未知,7.549999999999998,56.25,56.25,27.719999999999967,0.0,-3.5800000000000054,56.999999999999986,59.09090909090909,0.26732799999999995
2022-02-11,401.4584999999996,0.19726027397260273,0.16717278270684227,0.09714285714285714,231.0960000000002,0.3972602739726027,未知,12.61,82.35294117647058,82.35294117647058,29.139999999999986,8.695652173913043,-2.1400000000000325,58.919999999999995,82.6086956521739,0.821866
2022-02-14,537.3734999999996,0.2410958904109589,0.21178336575202636,0.18413597733711048,331.5270000000002,0.5315068493150685,未知,15.030000000000001,88.88888888888889,88.88888888888889,30.57000000000003,33.33333333333333,-0.7099999999999902,63.98000000000002,100.0,0.8884639999999999
2022-02-15,537.3734999999996,0.2410958904109589,0.21178336575202636,0.18413597733711048,331.5270000000002,0.5315068493150685,未知,21.34,94.73684210526315,94.73684210526315,28.549999999999986,4.0,-0.49000000000001265,63.22999999999999,96.0,0.9495109999999999
2022-02-16,1061.5773,0.4246575342465753,0.34674195552730264,0.2804532577903683,571.9050000000002,0.6383561643835617,未知,20.73,90.0,90.0,29.959999999999987,30.76923076923077,0.5700000000000038,62.639999999999986,92.3076923076923,0.8450380000000001
2022-02-17,2051.8723,0.7013698630136986,0.5064010284825607,0.46742209631728043,1172.2445,0.8438356164383561,未知,23.580000000000002,95.23809523809523,95.23809523809523,31.50999999999997,62.96296296296296,3.7900000000000027,63.93,96.29629629629629,0.801533
2022-02-18,2219.9823,0.736986301369863,0.6491209910647779,0.6515580736543909,1196.8845,0.8465753424657534,未知,14.57,72.72727272727273,72.72727272727273,30.569999999999986,35.714285714285715,1.4299999999999997,62.06,85.71428571428571,0.254981
2022-02-21,2558.1437,0.7945205479452054,0.7617731486594808,0.7818696883852692,1350.7526,0.8821917808219178,未知,2.369999999999999,34.78260869565217,34.78260869565217,28.29999999999999,3.4482758620689653,-2.2700000000000387,60.04999999999998,75.86206896551724,0.311585
2022-02-22,2558.1437,0.7945205479452054,0.7617731486594808,0.7818696883852692,1350.7526,0.8821917808219178,未知,-7.640000000000001,25.0,25.0,27.51999999999999,0.0,-1.0299999999999976,59.52000000000002,70.0,0.21347999999999998
2022-02-23,3271.1599,0.9315068493150684,0.803495804721401,0.8526912181303116,1767.8146,0.9424657534246575,未知,-1.9800000000000004,32.0,32.0,30.699999999999996,45.16129032258064,0.7400000000000091,60.699999999999974,83.87096774193549,0.26531299999999997
2022-02-24,2280.8649,0.736986301369863,0.7403326578844787,0.7507082152974505,1167.4751,0.8246575342465754,未知,2.129999999999999,38.46153846153847,38.46153846153847,33.309999999999995,78.125,1.8000000000000256,60.309999999999995,78.125,0.183154
2022-02-25,2112.754899999999,0.6931506849315069,0.9135230456111014,0.9178470254957507,1142.8351,0.8191780821917808,未知,1.0699999999999994,37.03703703703704,37.03703703703704,33.44999999999998,78.78787878787878,2.8799999999999955,59.20000000000001,60.60606060606061,0.149219
2022-02-28,1237.22,0.4383561643835616,0.6734196231262444,0.6798866855524079,657.4400000000003,0.6575342465753424,未知,-6.820000000000001,25.0,25.0,34.920000000000016,88.23529411764706,6.620000000000026,59.42000000000003,61.76470588235294,-0.027697000000000013
2022-03-01,1237.22,0.4383561643835616,0.6734196231262444,0.6798866855524079,657.4400000000003,0.6575342465753424,未知,1.3899999999999988,41.37931034482759,41.37931034482759,35.49000000000002,97.14285714285714,7.970000000000034,59.99000000000003,71.42857142857143,0.04031199999999999
2022-03-02,0.0,0.04657534246575343,0.0,0.014164305949008499,0.0,0.10410958904109589,未知,5.649999999999999,50.0,50.0,32.91999999999997,66.66666666666666,2.2199999999999775,59.66999999999998,69.44444444444444,0.06011899999999999
2022-03-03,419.2268999999995,0.1506849315068493,0.4113185199487955,0.31444759206798867,180.1300000000002,0.2821917808219178,未知,-2.210000000000001,29.03225806451613,29.03225806451613,34.14999999999999,78.37837837837837,0.8399999999999963,61.39999999999999,86.48648648648648,0.08144499999999999
2022-03-04,705.3157999999996,0.27123287671232876,0.25505795757576744,0.17847025495750707,274.1300000000002,0.40273972602739727,未知,11.229999999999999,68.75,68.75,33.00000000000001,65.78947368421053,-0.4499999999999744,59.00000000000003,52.63157894736842,-0.01992300000000001
2022-03-07,1350.634799999999,0.4821917808219178,0.3960068665223256,0.29461756373937675,787.7490000000003,0.726027397260274,未知,17.78,84.84848484848484,84.84848484848484,32.920000000000016,64.1025641025641,-2.0,56.67,30.76923076923077,-0.05794700000000001
2022-03-08,1350.634799999999,0.4849315068493151,0.3960068665223256,0.29745042492917845,787.7490000000003,0.726027397260274,未知,3.9000000000000004,47.05882352941176,47.05882352941176,34.23999999999996,80.0,-1.250000000000064,56.49999999999999,27.500000000000004,-0.14364000000000002
2022-03-09,2096.835599999999,0.6876712328767123,0.5044307261032884,0.43626062322946174,989.8290000000002,0.7808219178082192,未知,-8.61,17.142857142857142,17.142857142857142,32.630000000000024,56.09756097560976,-0.2899999999999494,56.39000000000003,26.82926829268293,-0.239796
2022-03-10,2239.023699999999,0.7287671232876712,0.5208214367369034,0.45042492917847027,1166.7729,0.821917808219178,未知,-8.45,19.444444444444446,19.444444444444446,32.12000000000002,52.38095238095239,-2.0299999999999727,56.38000000000001,26.190476190476193,-0.26905300000000004
2022-03-11,2225.2469,0.7287671232876712,0.5168685912066969,0.4447592067988669,1230.2168,0.8328767123287671,未知,-16.58,13.513513513513514,13.513513513513514,32.18000000000001,53.48837209302325,-0.8200000000000003,56.20000000000003,23.25581395348837,-0.277843
2022-03-14,2070.5023,0.684931506849315,0.5241111491062792,0.45892351274787535,886.3181000000003,0.7287671232876712,未知,-12.549999999999999,18.421052631578945,18.421052631578945,36.92999999999999,100.0,4.009999999999977,54.95000000000001,11.363636363636363,-0.38269000000000003
2022-03-15,2070.5023,0.684931506849315,0.5241111491062792,0.45892351274787535,886.3181000000003,0.7287671232876712,未知,-12.549999999999999,18.421052631578945,18.421052631578945,34.54000000000001,82.22222222222221,0.300000000000054,54.31000000000004,8.88888888888889,-0.279751
2022-03-16,1558.1788,0.5287671232876713,0.453198885409915,0.35410764872521244,739.1341000000002,0.6657534246575343,未知,-13.17,15.384615384615385,15.384615384615385,31.72999999999999,47.82608695652174,-0.9000000000000341,50.99999999999998,0.0,-0.7279439999999999
2022-03-17,1679.8838,0.5726027397260274,0.47189287470562913,0.3626062322946176,896.6902000000002,0.736986301369863,未知,-17.57,12.5,12.5,34.18000000000001,76.59574468085107,2.059999999999988,52.70000000000002,6.382978723404255,-0.997628
2022-03-18,1407.5717,0.5041095890410959,0.4307699506639744,0.3342776203966006,739.2463000000002,0.663013698630137,未知,-25.51,12.195121951219512,12.195121951219512,38.09,100.0,5.909999999999997,55.85,27.083333333333332,-0.9181300000000001
2022-03-21,1731.096199999999,0.5753424657534246,0.4958603546931759,0.41076487252124644,1080.576,0.7972602739726027,未知,-22.37,14.285714285714285,14.285714285714285,36.140000000000015,95.91836734693877,-0.7899999999999778,56.410000000000025,38.775510204081634,-0.780485
2022-03-22,1731.096199999999,0.5753424657534246,0.4958603546931759,0.41359773371104813,1080.576,0.7972602739726027,未知,-19.87,16.27906976744186,16.27906976744186,33.23999999999998,64.0,-1.3000000000000327,56.009999999999984,28.000000000000004,-0.7577440000000001
2022-03-23,1758.784699999999,0.5835616438356165,0.49982731253776297,0.43059490084985835,1147.5731,0.8164383561643835,未知,-13.540000000000001,22.727272727272727,22.727272727272727,31.19999999999998,31.372549019607842,-0.5300000000000082,53.22,7.8431372549019605,-0.3591630000000001
2022-03-24,1302.4241,0.4438356164383562,0.42529187907057,0.3286118980169972,724.2931000000003,0.6438356164383562,未知,1.4899999999999993,53.333333333333336,53.333333333333336,30.790000000000006,28.846153846153843,-3.3900000000000006,52.810000000000024,7.6923076923076925,-0.4175180000000001
2022-03-25,1302.424099999999,0.4410958904109589,0.8127836444796346,0.8470254957507082,724.2931000000003,0.6438356164383562,未知,-2.0600000000000005,43.47826086956522,43.47826086956522,33.88999999999997,69.81132075471697,-4.200000000000031,53.410000000000004,11.320754716981133,-0.5167360000000001
2022-03-28,1034.435199999999,0.3643835616438356,1.0,1.0,614.2331000000003,0.5671232876712329,未知,-10.05,29.78723404255319,29.78723404255319,34.220000000000006,75.92592592592592,-1.9200000000000088,53.94000000000001,14.814814814814813,-0.4974780000000001
2022-03-29,1034.435199999999,0.3643835616438356,1.0,1.0,614.2331000000003,0.5671232876712329,未知,-12.590000000000002,27.083333333333332,27.083333333333332,35.360000000000014,87.27272727272727,2.120000000000033,53.88999999999999,14.545454545454545,-0.5652020000000002
2022-03-30,772.8693999999996,0.29315068493150687,1.0,1.0,492.3400000000003,0.5123287671232877,未知,-9.11,32.6530612244898,32.6530612244898,36.75999999999999,96.42857142857143,5.560000000000009,54.789999999999985,23.214285714285715,-0.5270840000000001
2022-03-31,546.1099999999996,0.21643835616438356,1.0,1.0,400.9900000000003,0.44931506849315067,未知,-9.06,34.0,34.0,36.469999999999956,94.73684210526315,5.67999999999995,54.49999999999999,21.052631578947366,-0.1840550000000001
2022-04-01,609.6999999999996,0.25205479452054796,1.0,1.0,400.9900000000003,0.44931506849315067,未知,0.7999999999999994,52.94117647058824,52.94117647058824,34.16000000000001,68.96551724137932,0.27000000000003865,57.43999999999998,56.896551724137936,-0.09306700000000011
2022-04-02,266.5541999999996,0.10684931506849316,1.0,1.0,2.900000000000284,0.057534246575342465,未知,8.82,71.15384615384616,71.15384615384616,34.56999999999999,77.96610169491525,0.3499999999999872,58.00000000000001,61.016949152542374,-0.07315600000000011
2022-04-06,346.5441999999996,0.14246575342465753,0.19838300404809958,0.11048158640226628,2.900000000000284,0.0684931506849315,未知,10.15,77.35849056603774,77.35849056603774,33.530000000000015,61.66666666666667,-1.8299999999999983,59.16999999999999,70.0,-0.07315600000000011
2022-04-07,563.0487999999996,0.2356164383561644,0.2867798121250789,0.22096317280453256,52.98000000000028,0.1095890410958904,未知,8.86,70.37037037037037,70.37037037037037,35.959999999999994,91.80327868852459,-0.7999999999999972,62.999999999999986,95.08196721311475,-0.013593000000000115
2022-04-08,499.4587999999995,0.19452054794520549,0.2629064279107427,0.19263456090651557,52.98000000000028,0.11232876712328767,未知,-4.37,40.0,40.0,35.06,80.64516129032258,-1.409999999999954,60.999999999999986,88.70967741935483,0.1513489999999999
2022-04-11,508.0145999999995,0.2054794520547945,0.19693430173639084,0.11048158640226628,108.8428000000003,0.1589041095890411,未知,-2.1500000000000004,44.642857142857146,44.642857142857146,33.11999999999999,52.38095238095239,-1.0400000000000205,61.40999999999997,90.47619047619048,0.12491499999999987
2022-04-12,508.0145999999995,0.20821917808219179,0.2442830512922919,0.18696883852691218,108.8428000000003,0.16164383561643836,未知,4.2,63.1578947368421,63.1578947368421,31.000000000000007,26.5625,-3.569999999999986,59.79999999999998,76.5625,-0.0034510000000001206
2022-04-13,508.0145999999995,0.21095890410958903,0.2442830512922919,0.18980169971671387,108.8428000000003,0.1643835616438356,未知,11.280000000000001,81.03448275862068,81.03448275862068,30.52999999999999,18.461538461538463,-3.000000000000025,57.58000000000001,53.84615384615385,-0.05905900000000011
2022-04-14,794.3630999999996,0.3315068493150685,0.33574619147695034,0.26345609065155806,58.76280000000028,0.13424657534246576,未知,16.87,89.83050847457628,89.83050847457628,31.02999999999998,28.78787878787879,-4.930000000000014,57.83999999999998,54.54545454545454,-0.04509500000000011
2022-04-15,794.3630999999996,0.33424657534246577,0.20389389724969398,0.12464589235127478,58.76280000000028,0.136986301369863,未知,23.069999999999997,96.66666666666667,96.66666666666667,30.319999999999993,17.91044776119403,-4.740000000000009,59.87999999999998,77.61194029850746,-0.09299000000000013
2022-04-18,1044.2761,0.40273972602739727,0.25913355003643895,0.2096317280453258,21.40000000000028,0.08493150684931507,未知,24.129999999999995,100.0,100.0,30.35000000000001,19.11764705882353,-2.769999999999982,60.13000000000002,80.88235294117648,-0.06383300000000011
2022-04-19,1044.2761,0.4054794520547945,0.25913355003643895,0.21246458923512748,21.40000000000028,0.08767123287671233,未知,13.889999999999999,82.25806451612904,82.25806451612904,27.400000000000002,0.0,-3.600000000000005,59.47,68.11594202898551,-0.14597100000000013
2022-04-20,1160.1928,0.4273972602739726,0.2798482355413419,0.24645892351274787,21.40000000000028,0.09041095890410959,未知,10.479999999999999,73.01587301587301,73.01587301587301,27.749999999999986,4.285714285714286,-2.7800000000000047,62.829999999999984,94.28571428571428,-0.18872400000000011
2022-04-21,694.4034999999996,0.29315068493150687,0.18869642379416196,0.09348441926345609,57.48380000000028,0.14520547945205478,未知,4.509999999999998,57.14285714285714,57.8125,27.949999999999964,5.633802816901409,-3.080000000000016,65.74999999999997,100.0,-0.19821600000000014
2022-04-22,1360.762499999999,0.5041095890410959,0.30115609015234684,0.26912181303116145,490.9288000000003,0.5287671232876713,未知,4.919999999999998,57.14285714285714,58.46153846153847,29.39000000000003,15.277777777777779,-0.9299999999999642,67.98000000000002,100.0,-0.21153200000000014
2022-04-24,943.2294999999996,0.36164383561643837,0.3565640877629796,0.3002832861189802,584.7388000000003,0.5561643835616439,未知,1.049999999999999,44.44444444444444,45.45454545454545,27.269999999999996,0.0,-3.0800000000000125,70.35999999999999,100.0,-0.25982300000000014
2022-04-25,943.2294999999996,0.3643835616438356,0.3565640877629796,0.3031161473087819,584.7388000000003,0.5561643835616439,未知,-1.930000000000001,41.269841269841265,41.7910447761194,28.069999999999993,8.108108108108109,0.669999999999991,71.41999999999999,100.0,-0.25982300000000014
2022-04-26,943.2294999999996,0.36712328767123287,0.3565640877629796,0.3059490084985836,584.7388000000003,0.5561643835616439,未知,-21.93,7.936507936507936,10.294117647058822,29.87000000000002,21.333333333333336,2.120000000000033,71.47000000000001,100.0,0.012132999999999894
2022-04-27,827.3127999999996,0.3452054794520548,0.327077019614987,0.28611898016997167,584.7388000000003,0.5561643835616439,未知,-28.07,3.1746031746031744,5.797101449275362,27.13000000000001,0.0,-0.8199999999999541,70.73,97.36842105263158,0.0790189999999999
2022-04-28,790.2489999999996,0.336986301369863,0.3170699609083636,0.28328611898017,548.6550000000003,0.5397260273972603,未知,-39.02,0.0,2.857142857142857,25.680000000000014,0.0,-3.710000000000015,71.79000000000002,100.0,0.1296759999999999
2022-04-29,123.8899999999995,0.07397260273972603,1.0,1.0,115.2100000000002,0.18904109589041096,未知,-43.150000000000006,0.0,0.0,25.74000000000001,1.282051282051282,-1.529999999999987,70.10000000000001,93.58974358974359,0.1210009999999999
2022-05-05,471.6127999999995,0.1863013698630137,0.2818437772065086,0.2647887323943662,68.62000000000023,0.1643835616438356,未知,-41.28,1.5873015873015872,2.7777777777777777,26.50999999999999,2.5316455696202533,-1.5600000000000023,71.36999999999998,96.20253164556962,0.1311709999999999
2022-05-06,471.6127999999995,0.18904109589041096,0.14987951488661055,0.07042253521126761,68.62000000000023,0.1643835616438356,未知,-23.940000000000005,7.936507936507936,13.698630136986301,25.8,2.5,-4.070000000000018,69.61999999999998,91.25,0.026306999999999886
2022-05-07,3003.3748,0.8931506849315068,0.5289145056081891,0.5183098591549296,1362.5141,0.8794520547945206,未知,-17.860000000000003,14.285714285714285,18.91891891891892,25.619999999999976,0.0,-1.5100000000000335,69.85000000000001,91.35802469135803,0.04730799999999989
2022-05-09,3028.1034,0.8958904109589041,0.5787434410520047,0.5746478873239437,1437.7215,0.8849315068493151,未知,-6.1300000000000034,36.507936507936506,38.666666666666664,25.930000000000007,4.878048780487805,0.2499999999999929,71.55999999999997,98.78048780487805,0.04730799999999989
2022-05-10,3028.1034,0.8958904109589041,0.5787434410520047,0.5774647887323944,1437.7215,0.8849315068493151,未知,-14.140000000000002,19.047619047619047,22.36842105263158,26.259999999999994,6.024096385542169,0.5199999999999854,70.79999999999997,93.97590361445783,0.006813999999999884
2022-05-11,3649.44,0.947945205479452,0.6234586250371568,0.6197183098591549,1452.7315,0.8876712328767123,未知,-27.560000000000002,6.349206349206349,10.38961038961039,25.349999999999984,0.0,-1.1600000000000072,70.73999999999998,92.85714285714286,0.019729999999999887
2022-05-12,4030.775,0.9698630136986301,0.646488502175264,0.6619718309859155,1600.4351,0.9315068493150684,未知,-29.790000000000003,4.761904761904762,8.974358974358974,24.300000000000033,0.0,-1.499999999999968,72.70000000000003,100.0,0.010630999999999884
2022-05-13,4591.376,0.9945205479452055,0.7188879021277713,0.7323943661971831,1806.9551,0.9452054794520548,未知,-26.150000000000002,9.523809523809524,13.924050632911392,26.619999999999997,10.465116279069768,1.0000000000000213,73.66999999999999,100.0,0.042431999999999886
2022-05-16,3198.700499999999,0.9041095890410958,0.6857394325623382,0.7014084507042253,970.1458,0.7287671232876712,未知,-28.92,6.349206349206349,10.0,23.850000000000016,0.0,-2.079999999999991,75.25000000000004,100.0,0.10097999999999988
2022-05-17,3198.700499999999,0.9041095890410958,0.6857394325623382,0.704225352112676,970.1458,0.7287671232876712,未知,-18.92,20.634920634920633,22.22222222222222,24.07999999999997,1.1363636363636365,-2.1800000000000246,76.24,100.0,0.13179199999999988
2022-05-18,2901.537499999999,0.8356164383561644,0.6643569598878057,0.6816901408450704,1102.5818,0.7863013698630137,未知,-15.650000000000004,26.984126984126984,26.82926829268293,23.280000000000012,0.0,-2.069999999999972,76.06000000000002,98.87640449438202,0.025259999999999894
2022-05-19,3004.6811,0.8684931506849315,0.5996552245162836,0.5971830985915493,1143.556,0.7917808219178082,未知,-19.790000000000003,20.634920634920633,21.686746987951807,27.269999999999996,16.666666666666664,2.9699999999999633,78.28,100.0,0.1041079999999999
2022-05-20,3054.17,0.8849315068493151,0.7643890608849297,0.7746478873239436,1169.0207,0.8027397260273973,未知,-18.020000000000003,23.809523809523807,23.809523809523807,28.980000000000004,26.373626373626376,2.3600000000000065,81.22000000000003,100.0,0.10016399999999989
2022-05-23,4094.7287,0.9698630136986301,0.8461531689957118,0.8591549295774648,1931.7656,0.9671232876712329,未知,-24.050000000000004,14.285714285714285,16.470588235294116,26.839999999999975,14.130434782608695,2.9899999999999594,77.84,97.82608695652173,0.07370999999999989
2022-05-24,4094.7287,0.9698630136986301,0.8461531689957118,0.8591549295774648,1931.7656,0.9671232876712329,未知,-45.09,0.0,0.0,28.259999999999998,24.731182795698924,4.180000000000028,78.01,97.84946236559139,0.12396499999999991
2022-05-25,4378.549,0.9753424657534246,0.8546763850980146,0.8704225352112676,2009.5096,0.9698630136986301,未知,-32.43,6.349206349206349,9.195402298850574,28.160000000000007,24.46808510638298,4.8799999999999955,73.66000000000001,91.48936170212765,0.20992499999999992
2022-05-26,4569.6442,0.9917808219178083,0.9571851471337443,0.9295774647887324,2335.5369,0.9835616438356164,未知,-35.11,6.349206349206349,9.090909090909092,28.270000000000017,26.31578947368421,1.0000000000000213,71.02,84.21052631578947,0.2121289999999999
2022-05-27,4086.2543,0.9561643835616438,0.9523615780464993,0.9267605633802817,2151.2522,0.9726027397260274,未知,-39.5,4.761904761904762,5.617977528089887,32.96000000000001,66.66666666666666,3.980000000000004,76.96000000000001,95.83333333333334,0.2429219999999999
2022-05-30,1730.098,0.5972602739726027,1.0,1.0,856.2151000000001,0.6575342465753424,未知,-28.490000000000002,14.285714285714285,14.444444444444443,31.979999999999986,58.76288659793815,5.140000000000011,72.71999999999998,89.69072164948454,0.2243089999999999
2022-05-31,1730.098,0.5972602739726027,1.0,1.0,856.2151000000001,0.6575342465753424,未知,-3.670000000000004,61.904761904761905,50.54945054945055,29.67999999999997,36.734693877551024,1.4199999999999733,72.81,89.79591836734694,-0.12921700000000014
2022-06-01,1012.3893,0.4,1.0,1.0,631.0251000000001,0.5616438356164384,未知,0.17999999999999616,68.25396825396825,57.608695652173914,30.489999999999995,42.42424242424242,2.3299999999999876,74.75,91.91919191919192,-0.12904300000000013
2022-06-02,208.9546999999995,0.09315068493150686,1.0,1.0,63.13200000000001,0.1589041095890411,未知,10.109999999999996,85.71428571428571,79.56989247311827,29.499999999999993,36.0,1.2299999999999756,74.50999999999999,91.0,-0.1762060000000001
2022-06-06,2654.306599999999,0.7917808219178082,0.6508035563801707,0.6647887323943662,780.9907000000001,0.6273972602739726,未知,10.559999999999997,88.88888888888889,81.91489361702128,30.089999999999996,40.5940594059406,-2.8700000000000117,73.1,88.11881188118812,-0.20015300000000014
2022-06-07,2654.306599999999,0.7945205479452054,0.6508035563801707,0.6647887323943662,780.9907000000001,0.6301369863013698,未知,7.149999999999997,79.36507936507937,71.57894736842105,30.03,40.19607843137255,-1.949999999999985,67.79000000000002,70.58823529411765,-0.27353100000000014
2022-06-08,3546.4998,0.9205479452054794,0.7134809871237846,0.7098591549295775,1273.0821,0.810958904109589,未知,-8.260000000000003,57.14285714285714,43.75,32.609999999999985,64.07766990291263,2.930000000000014,67.36999999999998,69.90291262135922,-0.12170900000000011
2022-06-09,4161.4523,0.9671232876712329,0.621274343458218,0.5971830985915493,1808.7076,0.9287671232876712,未知,-14.910000000000004,41.269841269841265,31.958762886597935,31.39000000000003,56.730769230769226,0.9000000000000341,71.0,78.84615384615384,-0.1279960000000001
2022-06-10,6465.0789,1.0,0.8101522530059193,0.8028169014084507,3094.6982,1.0,未知,-18.070000000000004,33.33333333333333,26.53061224489796,32.24,62.857142857142854,2.740000000000009,70.00000000000001,73.33333333333333,-0.14027400000000012
2022-06-13,6167.358799999999,0.9945205479452055,0.8029830850328232,0.7943661971830986,3739.8564,1.0,未知,-21.810000000000002,28.57142857142857,23.232323232323232,32.689999999999976,66.0377358490566,2.59999999999998,70.44999999999999,75.47169811320755,-0.21304000000000012
2022-06-14,6167.358799999999,0.9945205479452055,0.8029830850328232,0.7943661971830986,3739.8564,1.0,未知,-29.11,12.698412698412698,12.0,31.840000000000003,58.87850467289719,1.8100000000000023,70.36000000000003,74.76635514018692,-0.1637690000000001
2022-06-15,6927.465899999999,1.0,0.8207250449280308,0.8112676056338028,3616.395,0.9917808219178083,未知,-15.990000000000004,42.857142857142854,32.67326732673268,31.46,56.481481481481474,-1.1499999999999844,70.48,75.92592592592592,-0.2099810000000001
2022-06-16,6826.163699999999,0.9972602739726028,0.9445671649676325,0.9098591549295775,3450.2675,0.989041095890411,未知,-14.360000000000003,47.61904761904761,35.294117647058826,31.44,55.96330275229357,0.04999999999997229,72.71000000000001,86.23853211009175,-0.30999700000000013
2022-06-17,4428.7341,0.9616438356164384,0.7343363443483818,0.6985915492957746,2094.3069,0.947945205479452,未知,-18.520000000000003,36.507936507936506,27.184466019417474,31.659999999999975,58.18181818181818,-0.5800000000000267,72.94,88.18181818181819,-0.4213960000000001
