信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给_发行量_得分,供给_发行量_定性,供给_发行占比_得分,供给_发行占比_定性,供给_10Y以上发行_得分,供给_10Y以上发行_定性,供给_发飞惩罚_得分,供给_发飞惩罚_定性,银行需求_得分,银行需求_定性,利差_地方债国债_得分,利差_地方债国债_定性,利差_周度变化_得分,利差_周度变化_定性,利差_地方债NCD_得分,利差_地方债NCD_定性,非银情绪_得分,非银情绪_定性
2022-09-26,2022-10-17,1.0,看多,-0.0013150313922523083,-0.0004578531701955324,-0.0008571782220567759,0.0011728373015873,-0.002483462662286065,-2.899999999999986,-1.7500000000000147,-1.1499999999999715,否,该空没空,否,是,该空没空,10.0,利多,2.5,中性,10.0,中性,0.0,中性,5.0,中性,0.0,利空,25.0,利多,0.0,利多,25.0,利多
2022-10-17,2022-10-24,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,5.0,中性,2.5,中性,10.0,中性,0.0,中性,0.0,利空,0.0,利空,12.5,中性,0.0,中性,25.0,利多
2022-10-24,2022-10-31,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,2.5,中性,0.0,利空,0.0,中性,10.0,利多,0.0,利空,25.0,利多,0.0,中性,25.0,利多
2022-10-31,2022-11-07,-1.0,看空,0.0018315847372418759,0.0,0.0018315847372418759,-0.0005827896825396818,0.0024131670728198664,2.82000000000001,0.0,2.82000000000001,是,其他,否,否,其他,5.0,中性,2.5,中性,10.0,中性,0.0,中性,0.0,利空,0.0,利空,0.0,利空,0.0,中性,0.0,利空
2022-11-07,2022-11-14,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,5.0,中性,5.0,利多,10.0,中性,0.0,中性,5.0,中性,0.0,利空,12.5,中性,0.0,中性,25.0,利多
2022-11-14,2022-11-21,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,利多,2.5,中性,10.0,中性,0.0,中性,5.0,中性,0.0,利空,25.0,利多,0.0,中性,0.0,利空
2022-11-21,2022-11-28,1.0,看多,0.0026023514727595565,0.0001143053831214047,0.0024880460896381518,0.000596380952380952,0.002008112214750956,2.360000000001007,-0.49999999999997957,2.8600000000009866,是,其他,是,否,有效进攻,10.0,利多,5.0,利多,20.0,利多,0.0,中性,10.0,利多,0.0,利空,25.0,利多,0.0,利空,0.0,利空
2022-11-28,2022-12-05,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,利多,2.5,中性,20.0,利多,0.0,中性,5.0,中性,0.0,利空,25.0,利多,0.0,利空,0.0,利空
2022-12-05,2022-12-12,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,利多,5.0,利多,20.0,利多,0.0,中性,5.0,中性,0.0,利空,12.5,中性,0.0,利空,0.0,利空
2022-12-12,2022-12-19,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,利多,5.0,利多,20.0,利多,0.0,中性,0.0,利空,0.0,利空,12.5,中性,0.0,利空,0.0,利空
2022-12-19,2022-12-26,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,利多,5.0,利多,20.0,利多,0.0,中性,10.0,利多,0.0,利空,0.0,利空,0.0,利空,0.0,利空
2022-12-26,2023-01-02,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,利多,0.0,利空,20.0,利多,0.0,中性,10.0,利多,0.0,利空,0.0,利空,0.0,利空,25.0,利多
2023-01-02,2023-01-09,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,利多,0.0,利空,10.0,中性,0.0,中性,5.0,中性,0.0,利空,12.5,中性,0.0,中性,25.0,利多
2023-01-09,2023-01-16,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,5.0,中性,5.0,利多,10.0,中性,0.0,中性,5.0,中性,0.0,利空,25.0,利多,0.0,利空,0.0,利空
2023-01-16,2023-02-06,-1.0,看空,0.002228531933822442,0.0,0.002228531933822442,-0.0012103412698412689,0.0034402647863317204,4.039999999999981,0.0,4.039999999999981,是,其他,否,否,其他,0.0,利空,2.5,中性,0.0,利空,0.0,中性,0.0,利空,0.0,利空,25.0,利多,0.0,利空,0.0,利空
2023-02-06,2023-02-13,-1.0,看空,-0.0021020033493643897,0.0,-0.0021020033493643897,-0.0006071150793650789,-0.0014965770921660246,-1.7599999999999907,0.0,-1.7599999999999907,否,做空做反,否,是,做空做反,5.0,中性,2.5,中性,10.0,中性,0.0,中性,0.0,利空,0.0,利空,0.0,利空,0.0,利空,0.0,利空
2023-02-13,2023-02-20,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,5.0,中性,2.5,中性,10.0,中性,0.0,中性,5.0,中性,0.0,利空,12.5,中性,0.0,利空,0.0,利空
2023-02-20,2023-02-27,-1.0,看空,0.0007428657192944943,0.0,0.0007428657192944943,-0.0006088412698412695,0.0013528603308002882,1.5899999999999943,0.0,1.5899999999999943,是,其他,否,否,其他,0.0,利空,2.5,中性,0.0,利空,0.0,中性,0.0,利空,0.0,利空,12.5,中性,0.0,利空,0.0,利空
2023-02-27,2023-03-06,1.0,看多,0.0011440286554378343,0.0014325648322428552,-0.00028853617680502097,0.0006081944444444444,0.0005354425788910934,0.6300000000000056,0.999999999999994,-0.36999999999998845,是,有效进攻,是,否,有效进攻,5.0,中性,2.5,中性,10.0,中性,0.0,中性,5.0,中性,0.0,利空,25.0,利多,0.0,利空,25.0,利多
2023-03-06,2023-03-13,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,5.0,中性,2.5,中性,0.0,利空,0.0,中性,5.0,中性,0.0,利空,12.5,中性,0.0,利空,25.0,利多
2023-03-13,2023-03-20,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,5.0,中性,2.5,中性,10.0,中性,0.0,中性,5.0,中性,0.0,利空,0.0,利空,0.0,利空,25.0,利多
2023-03-20,2023-03-27,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,2.5,中性,0.0,利空,0.0,中性,5.0,中性,0.0,利空,25.0,利多,0.0,利空,0.0,利空
2023-03-27,2023-04-03,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,0.0,利空,0.0,利空,0.0,中性,5.0,中性,0.0,利空,25.0,利多,0.0,利空,0.0,利空
2023-04-03,2023-04-10,-1.0,看空,-0.0008203177112819926,0.0,-0.0008203177112819926,-0.0004791388888888885,-0.0003403345266517739,-0.3999999999990125,0.0,-0.3999999999990125,否,做空做反,否,是,做空做反,5.0,中性,0.0,利空,10.0,中性,0.0,中性,0.0,利空,0.0,利空,12.5,中性,0.0,利空,0.0,利空
2023-04-10,2023-04-17,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,2.5,中性,10.0,中性,0.0,中性,0.0,利空,0.0,利空,12.5,中性,0.0,利空,25.0,利多
2023-04-17,2023-04-24,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,5.0,中性,2.5,中性,10.0,中性,0.0,中性,0.0,利空,0.0,利空,12.5,中性,0.0,利空,25.0,利多
2023-04-24,2023-05-01,-1.0,看空,7.250152388560416e-05,0.0,7.250152388560416e-05,-0.0005924325396825393,0.0006672167423246245,0.7800000000000169,0.0,0.7800000000000169,是,其他,否,否,其他,5.0,中性,2.5,中性,0.0,利空,0.0,中性,0.0,利空,0.0,利空,12.5,中性,0.0,利空,0.0,利空
2023-05-01,2023-05-08,1.0,看多,0.002670305870737577,0.004108292157092297,-0.00143798628635472,0.00023636507936507936,0.0024328243207831063,2.8500000000010117,4.49999999999999,-1.6499999999989785,是,有效进攻,是,否,有效进攻,10.0,利多,5.0,利多,20.0,利多,0.0,中性,0.0,利空,2.5,中性,12.5,中性,0.0,利空,25.0,利多
2023-05-08,2023-05-15,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,5.0,中性,5.0,利多,10.0,中性,0.0,中性,5.0,中性,2.5,中性,12.5,中性,0.0,利空,25.0,利多
2023-05-15,2023-05-22,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,2.5,中性,10.0,中性,0.0,中性,5.0,中性,2.5,中性,0.0,利空,0.0,中性,25.0,利多
2023-05-22,2023-05-29,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,0.0,利空,0.0,利空,0.0,中性,0.0,利空,2.5,中性,12.5,中性,0.0,中性,25.0,利多
2023-05-29,2023-06-05,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,5.0,中性,2.5,中性,10.0,中性,0.0,中性,5.0,中性,2.5,中性,12.5,中性,0.0,中性,25.0,利多
2023-06-05,2023-06-12,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,5.0,中性,2.5,中性,10.0,中性,0.0,中性,5.0,中性,2.5,中性,0.0,利空,0.0,中性,25.0,利多
2023-06-12,2023-06-19,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,5.0,中性,2.5,中性,10.0,中性,0.0,中性,5.0,中性,2.5,中性,12.5,中性,0.0,中性,25.0,利多
