信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给_发行量_得分,供给_发行量_定性,供给_发行占比_得分,供给_发行占比_定性,供给_10Y以上发行_得分,供给_10Y以上发行_定性,供给_发飞惩罚_得分,供给_发飞惩罚_定性,银行需求_得分,银行需求_定性,利差_地方债国债_得分,利差_地方债国债_定性,利差_周度变化_得分,利差_周度变化_定性,利差_地方债NCD_得分,利差_地方债NCD_定性,非银情绪_得分,非银情绪_定性
2022-01-12,2022-01-13,1.0,看多,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利多,20.0,利多,0.0,中性,0.0,中性,10.0,利多,0.0,利空,25.0,利多,0.0,利空,25.0,利多
2022-01-13,2022-01-14,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,10.0,中性,0.0,中性,0.0,中性,10.0,利多,0.0,利多,0.0,利空,0.0,利空,25.0,利多
2022-01-14,2022-01-17,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,中性,10.0,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,25.0,利多,0.0,利空,25.0,利多
2022-01-17,2022-01-18,1.0,看多,0.002030075363925521,0.000757413748194935,0.001272661615730586,0.00012473015873015874,0.001905345205195369,2.2500000000000298,0.7499999999990153,1.5000000000010143,是,有效进攻,是,否,有效进攻,0.0,利空,10.0,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,25.0,利多,10.0,中性,25.0,利多
2022-01-18,2022-01-19,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,0.0,利空,0.0,利空,0.0,中性,5.0,中性,0.0,利空,25.0,利多,10.0,中性,25.0,利多
2022-01-19,2022-01-20,1.0,看多,0.001438718256109528,0.00098181840565581,0.00045689985045371806,0.00012266269841269841,0.0013160555576967568,1.5500000000000236,1.0100000000009755,0.5399999999990481,是,有效进攻,是,否,有效进攻,0.0,利空,0.0,利空,0.0,利空,0.0,中性,0.0,利空,0.0,利空,25.0,利多,20.0,利多,25.0,利多
2022-01-20,2022-01-21,1.0,看多,0.003945871365900411,0.00048026727828265336,0.0034656040876177574,0.00012204761904761904,0.003823823746852832,4.49999999999999,0.42999999999900756,4.070000000000983,是,有效进攻,是,否,有效进攻,0.0,利空,0.0,利空,0.0,利空,0.0,中性,5.0,中性,0.0,利空,25.0,利多,20.0,利多,25.0,利多
2022-01-21,2022-01-24,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,0.0,利空,0.0,利空,0.0,中性,5.0,中性,0.0,利空,25.0,利多,10.0,中性,25.0,利多
2022-01-24,2022-01-25,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,0.0,利空,0.0,利空,0.0,中性,10.0,利多,0.0,中性,12.5,中性,20.0,利多,25.0,利多
2022-01-25,2022-01-26,1.0,看多,0.00011904761904757422,-0.0018713812579201905,0.0019904288769677647,0.00011904761904761905,0.0,0.0,-2.2799999999999905,2.2799999999999905,否,其他,否,否,其他,0.0,利空,0.0,利空,0.0,利空,0.0,中性,10.0,利多,0.0,利空,25.0,利多,20.0,利多,25.0,利多
2022-01-26,2022-01-27,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,中性,10.0,中性,0.0,利空,0.0,中性,10.0,利多,0.0,中性,0.0,利空,20.0,利多,25.0,利多
2022-01-27,2022-01-28,1.0,看多,-0.0019111406561050925,-0.0016407501817587988,-0.0002703904743462937,0.00011904761904761905,-0.0020301882751526655,-2.380000000000021,-2.0199999999990017,-0.3600000000010195,否,该空没空,否,是,该空没空,0.0,中性,0.0,利空,0.0,利空,0.0,中性,5.0,中性,0.0,利空,25.0,利多,20.0,利多,25.0,利多
2022-01-28,2022-02-07,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利多,0.0,利空,0.0,中性,0.0,中性,10.0,利多,0.0,中性,0.0,利空,20.0,利多,25.0,利多
2022-02-07,2022-02-09,1.0,看多,-0.0012010811127584065,-0.0015698523331518777,0.0003687712203934712,0.00023986111111111034,-0.0014406804709836143,-1.6900000000009963,-2.060000000000013,0.36999999999901667,否,其他,否,是,其他,0.0,中性,20.0,利多,0.0,中性,0.0,中性,5.0,中性,0.0,利空,25.0,利多,10.0,中性,25.0,利多
2022-02-09,2022-02-10,1.0,看多,0.0016533149487414356,-0.0007658287001727215,0.002419143648914157,0.00012025,0.0015330649487413329,1.799999999999996,-1.010000000000004,2.81,是,其他,否,否,其他,0.0,利多,20.0,利多,0.0,中性,0.0,中性,5.0,中性,0.0,利空,25.0,利多,10.0,中性,25.0,利多
2022-02-10,2022-02-11,1.0,看多,8.543631118018702e-05,0.00010844444444435553,-2.3008133264168507e-05,0.00011953571428571429,-3.4099403105600515e-05,-0.04000000000000531,0.0,-0.04000000000000531,否,其他,是,否,有效进攻,0.0,利多,20.0,利多,0.0,中性,0.0,中性,5.0,中性,0.0,利空,25.0,利多,20.0,利多,25.0,利多
2022-02-11,2022-02-14,1.0,看多,-0.004603119365178099,-0.004760217762742713,0.00015709839756461452,0.00011955158730158731,-0.004722670952479685,-5.539999999999989,-5.629999999999975,0.08999999999998565,否,其他,否,是,其他,0.0,利多,20.0,利多,0.0,利多,0.0,中性,10.0,利多,0.0,中性,12.5,中性,20.0,利多,25.0,利多
