training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
2,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
3,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
4,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
5,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
6,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
7,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
8,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
9,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
10,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
11,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
12,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
13,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
14,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
15,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
16,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
17,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
18,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
19,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
20,119.79966666667251,66.4400000000069,22.340000000007947,8.270000000000014,3.7400000000000286
