交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
1,2022-01-20,2022-01-20,2022-01-20,多头,1.0,1.0,1,4.49999999999999,0.42999999999900756,4.070000000000983,是,是,已平仓
2,2022-01-25,2022-01-25,2022-01-25,多头,1.0,1.0,1,0.0,-2.2799999999999905,2.2799999999999905,否,是,已平仓
3,2022-02-09,2022-02-15,2022-02-15,多头,1.0,1.0,5,-5.719999999999995,-7.409999999999986,1.6899999999999906,否,是,已平仓
4,2022-03-01,2022-03-03,2022-03-03,多头,1.0,1.0,3,-0.4799999999999942,-5.499999999999984,5.01999999999999,否,是,已平仓
5,2022-04-06,2022-04-11,2022-04-11,多头,1.0,1.0,4,3.7000000000000233,0.6300000000010118,3.0699999999990117,是,是,已平仓
6,2022-04-14,2022-04-14,2022-04-14,多头,1.0,1.0,1,2.6300000000000283,-0.25000000000000716,2.8800000000000354,是,是,已平仓
7,2022-04-18,2022-04-18,2022-04-18,多头,1.0,1.0,1,0.11000000000000593,-5.290000000000017,5.400000000000023,是,是,已平仓
8,2022-04-26,2022-04-28,2022-04-28,多头,1.0,1.0,3,2.7200000000009856,-3.2599999999999993,5.9800000000009845,是,是,已平仓
9,2022-05-05,2022-05-05,2022-05-05,多头,1.0,1.0,1,2.849999999999971,1.0400000000010055,1.8099999999989653,是,是,已平仓
10,2022-05-13,2022-05-17,2022-05-17,多头,1.0,1.0,3,5.630000000001017,-1.230000000000016,6.860000000001033,是,是,已平仓
11,2022-06-30,2022-06-30,2022-06-30,多头,1.0,1.0,1,1.6899999999999902,0.889999999999988,0.8000000000000022,是,是,已平仓
12,2022-07-04,2022-07-04,2022-07-04,多头,1.0,1.0,1,0.3500000000000031,-1.9000000000000266,2.2500000000000298,是,是,已平仓
13,2022-07-06,2022-07-12,2022-07-12,多头,1.0,1.0,5,0.8000000000000025,2.160000000000009,-1.3600000000000065,是,是,已平仓
14,2022-07-14,2022-07-14,2022-07-14,多头,1.0,1.0,1,-0.3799999999999984,1.600000000000004,-1.9800000000000024,否,是,已平仓
15,2022-07-18,2022-07-20,2022-07-20,多头,1.0,1.0,3,2.3900000000000308,1.4700000000000129,0.9200000000000179,是,是,已平仓
16,2022-07-26,2022-08-01,2022-08-01,多头,1.0,1.0,5,1.950000000000979,4.979999999999984,-3.0299999999990055,是,是,已平仓
17,2022-08-04,2022-08-10,2022-08-10,多头,1.0,1.0,5,0.2999999999989815,-1.480000000000023,1.7799999999990046,是,是,已平仓
18,2022-08-17,2022-08-24,2022-08-24,多头,1.0,1.0,6,3.520000000000988,2.4599999999999973,1.0600000000009908,是,是,已平仓
19,2022-09-05,2022-09-05,2022-09-05,多头,1.0,1.0,1,0.04999999999900917,0.460000000000009,-0.41000000000099984,是,是,已平仓
20,2022-09-07,2022-09-07,2022-09-07,多头,1.0,1.0,1,-0.470000000000019,-0.7499999999999868,0.2799999999999678,否,是,已平仓
21,2022-09-09,2022-09-13,2022-09-13,多头,1.0,1.0,2,0.1800000000000066,-1.7100000000009814,1.890000000000988,是,是,已平仓
22,2022-09-21,2022-09-26,2022-09-26,多头,1.0,1.0,4,-3.4299999999990236,-5.139999999999,1.709999999999976,否,是,已平仓
23,2022-09-28,2022-09-28,2022-09-28,多头,1.0,1.0,1,-0.22999999999901571,-3.499999999999996,3.27000000000098,否,是,已平仓
24,2022-10-11,2022-10-11,2022-10-11,多头,1.0,1.0,1,-0.36000000000098453,-0.23999999999999716,-0.12000000000098737,否,是,已平仓
25,2022-10-17,2022-10-18,2022-10-18,多头,1.0,1.0,2,0.4099999999989876,-0.25000000000000716,0.6599999999989947,是,是,已平仓
26,2022-11-02,2022-11-09,2022-11-09,多头,1.0,1.0,6,-2.379999999999986,-3.2400000000000135,0.8600000000000274,否,是,已平仓
27,2022-11-21,2022-11-25,2022-11-25,多头,1.0,1.0,5,2.360000000001007,-0.49999999999997957,2.8600000000009866,是,是,已平仓
28,2022-11-30,2022-12-01,2022-12-01,多头,1.0,1.0,2,1.8299999999999912,1.9999999999999878,-0.1699999999999966,是,是,已平仓
29,2022-12-06,2022-12-06,2022-12-06,多头,1.0,1.0,1,-2.3899999999989903,-2.500000000000002,0.11000000000101195,否,是,已平仓
30,2022-12-14,2022-12-20,2022-12-20,多头,1.0,1.0,5,-0.28000000000000275,2.1999999999999797,-2.4799999999999827,否,是,已平仓
31,2022-12-22,2022-12-23,2022-12-23,多头,1.0,1.0,2,0.2399999999999971,3.5500000000000114,-3.3100000000000143,是,是,已平仓
32,2023-02-21,2023-02-21,2023-02-21,多头,1.0,1.0,1,0.180000000000978,-0.200000000000998,0.380000000001976,是,是,已平仓
33,2023-02-27,2023-02-27,2023-02-27,多头,1.0,1.0,1,0.3500000000000031,0.08999999999998592,0.26000000000001716,是,是,已平仓
34,2023-03-02,2023-03-02,2023-03-02,多头,1.0,1.0,1,-0.12000000000001593,-1.3399999999990155,1.2199999999989997,否,是,已平仓
35,2023-03-08,2023-03-08,2023-03-08,多头,1.0,1.0,1,0.12000000000001593,-1.0200000000009855,1.1400000000010013,是,是,已平仓
36,2023-03-13,2023-03-13,2023-03-13,多头,1.0,1.0,1,-0.06999999999899448,-0.7599999999999968,0.6900000000010023,否,是,已平仓
37,2023-03-21,2023-03-21,2023-03-21,多头,1.0,1.0,1,-0.820000000000022,-0.9999999999989878,0.17999999999896577,否,是,已平仓
38,2023-03-23,2023-03-23,2023-03-23,多头,1.0,1.0,1,1.0800000000000045,-0.750000000000993,1.8300000000009975,是,是,已平仓
39,2023-04-07,2023-04-11,2023-04-11,多头,1.0,1.0,3,3.310000000000986,4.019999999999996,-0.7099999999990101,是,是,已平仓
40,2023-04-18,2023-04-18,2023-04-18,多头,1.0,1.0,1,0.7100000000000162,1.1299999999999852,-0.41999999999996906,是,是,已平仓
41,2023-05-04,2023-05-05,2023-05-05,多头,1.0,1.0,2,2.8500000000010117,4.49999999999999,-1.6499999999989785,是,是,已平仓
42,2023-05-09,2023-05-10,2023-05-10,多头,1.0,1.0,2,3.8799999999999946,2.7399999999999993,1.1399999999999952,是,是,已平仓
43,2023-05-15,2023-05-15,2023-05-15,多头,1.0,1.0,1,0.8900000000009942,-1.3200000000000016,2.2100000000009956,是,是,已平仓
44,2023-05-17,2023-05-17,2023-05-17,多头,1.0,1.0,1,0.08000000000101676,-0.810000000000012,0.8900000000010289,是,是,已平仓
45,2023-06-01,2023-06-01,2023-06-01,多头,1.0,1.0,1,0.9399999999999686,0.24999999999997247,0.6899999999999962,是,是,已平仓
46,2023-06-05,2023-06-05,2023-06-05,多头,1.0,1.0,1,0.4799999999990229,0.25000000000000716,0.22999999999901571,是,是,已平仓
47,2023-06-07,2023-06-07,2023-06-07,多头,1.0,1.0,1,-0.14000000000000123,-0.010000000000010001,-0.12999999999999123,否,是,已平仓
48,2023-06-09,2023-06-13,2023-06-13,多头,1.0,1.0,3,3.3200000000000243,5.949999999999983,-2.629999999999959,是,是,已平仓
49,2023-07-04,2023-07-13,2023-07-13,多头,1.0,1.0,8,-1.9999999999999878,-0.11000000000000593,-1.889999999999982,否,是,已平仓
