training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,111.2727500000009,94.34499999999952,28.255000000000067,2.6549999999990126,4.984999999998532
2,111.2727500000009,94.34499999999952,28.255000000000067,2.6549999999990126,4.984999999998532
3,111.2727500000009,94.34499999999952,28.255000000000067,2.6549999999990126,4.984999999998532
4,111.2727500000009,94.34499999999952,28.255000000000067,2.6549999999990126,4.984999999998532
5,110.85525000000068,92.39499999999902,28.14499999999954,8.184999999999008,8.30999999999804
6,110.49050000000089,92.63999999999952,26.490000000000038,7.944999999999496,8.664999999998534
7,110.40475000000056,91.5299999999985,27.034999999999528,2.6549999999990126,4.984999999998532
8,110.40475000000056,91.5299999999985,27.034999999999528,2.6549999999990126,4.984999999998532
9,110.26500000000065,88.349999999999,29.01999999999952,8.184999999999008,8.30999999999804
10,109.91025000000089,89.84499999999949,26.405000000000015,2.409999999999499,4.69499999999951
11,109.90025000000088,88.59499999999949,27.365000000000002,7.939999999999493,8.019999999999017
12,109.90025000000088,88.59499999999949,27.365000000000002,7.939999999999493,8.019999999999017
13,109.90025000000088,88.59499999999949,27.365000000000002,7.399999999999492,7.899999999999019
14,109.90025000000088,88.59499999999949,27.365000000000002,7.939999999999493,8.019999999999017
15,109.90025000000088,88.59499999999949,27.365000000000002,7.939999999999493,8.019999999999017
16,109.90025000000088,88.59499999999949,27.365000000000002,7.939999999999493,8.019999999999017
17,109.90025000000088,88.59499999999949,27.365000000000002,7.944999999999496,8.664999999998534
18,109.90025000000088,88.59499999999949,27.365000000000002,7.939999999999493,8.019999999999017
19,108.79600000000111,88.45500000000001,23.060000000000542,-0.6150000000009967,5.034999999998529
20,108.45050000000134,90.0150000000005,20.430000000001044,-0.8500000000009891,5.239999999998526
