交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
1,2022-02-09,2022-02-14,2022-02-14,多头,1.0,1.0,4,-4.159999999999997,-7.91,3.7500000000000036,否,是,已平仓
2,2022-03-01,2022-03-02,2022-03-02,多头,1.0,1.0,2,1.490000000000033,-4.249999999999983,5.740000000000016,是,是,已平仓
3,2022-03-30,2022-03-30,2022-03-30,多头,1.0,1.0,1,0.5000000000000143,1.5000000000000082,-0.9999999999999939,是,是,已平仓
4,2022-04-06,2022-04-12,2022-04-12,多头,1.0,1.0,5,2.640000000000004,0.37999999999999845,2.2600000000000056,是,是,已平仓
5,2022-05-05,2022-05-05,2022-05-05,多头,1.0,1.0,1,2.849999999999971,1.0400000000010057,1.809999999998965,是,是,已平仓
6,2022-06-02,2022-06-02,2022-06-02,多头,1.0,1.0,1,0.2799999999989963,-0.5000000000000143,0.7799999999990106,是,是,已平仓
7,2022-07-20,2022-07-20,2022-07-20,多头,1.0,1.0,1,1.910000000000002,1.4899999999999982,0.4200000000000037,是,是,已平仓
8,2022-08-08,2022-08-10,2022-08-10,多头,1.0,1.0,3,-0.37000000000002314,-0.2700000000000272,-0.09999999999999593,否,是,已平仓
9,2022-08-26,2022-08-29,2022-08-29,多头,1.0,1.0,2,-0.9100000000000079,1.649999999999014,-2.5599999999990217,否,是,已平仓
10,2022-09-02,2022-09-02,2022-09-02,多头,1.0,1.0,1,0.5800000000009964,-1.010000000000004,1.5900000000010004,是,是,已平仓
11,2022-09-06,2022-09-06,2022-09-06,多头,1.0,1.0,1,1.559999999999999,0.3999999999999837,1.1600000000000152,是,是,已平仓
12,2022-09-08,2022-09-08,2022-09-08,多头,1.0,1.0,1,-0.0199999999999853,-0.4099999999990222,0.3899999999990369,否,是,已平仓
13,2022-09-21,2022-09-22,2022-09-22,多头,1.0,1.0,2,0.1400000000009726,1.3900000000000023,-1.2499999999990297,是,是,已平仓
14,2022-09-27,2022-09-28,2022-09-28,多头,1.0,1.0,2,1.2200000000000057,-2.470000000000978,3.6900000000009836,是,是,已平仓
15,2022-11-30,2022-11-30,2022-11-30,多头,1.0,1.0,1,1.329999999999977,-0.4999999999990082,1.829999999998985,是,是,已平仓
16,2022-12-09,2022-12-09,2022-12-09,多头,1.0,1.0,1,-0.429999999999979,-0.4999999999990082,0.06999999999902917,否,是,已平仓
17,2023-05-04,2023-05-05,2023-05-05,多头,1.0,1.0,2,2.8500000000010117,4.49999999999999,-1.6499999999989785,是,是,已平仓
18,2023-06-01,2023-06-01,2023-06-01,多头,1.0,1.0,1,0.9399999999999686,0.2499999999999724,0.6899999999999962,是,是,已平仓
19,2023-09-28,2023-09-28,2023-09-28,多头,1.0,1.0,1,1.4199999999999977,1.259999999999005,0.16000000000099268,是,是,已平仓
20,2023-11-27,2023-11-30,2023-11-30,多头,1.0,1.0,4,-1.4399999999999826,3.729999999999012,-5.1699999999989945,否,是,已平仓
21,2023-12-08,2024-01-15,2024-01-15,多头,1.0,1.0,26,17.929999999999993,14.280000000000024,3.6499999999999684,是,是,已平仓
22,2024-02-06,2024-02-08,2024-02-08,多头,1.0,1.0,3,-1.7700000000000005,-3.7699999999990172,1.9999999999990168,否,是,已平仓
23,2024-03-01,2024-03-07,2024-03-07,多头,1.0,1.0,5,5.089999999999991,5.989999999999988,-0.8999999999999968,是,是,已平仓
24,2024-04-01,2024-04-08,2024-04-08,多头,1.0,1.0,4,1.9400000000010036,0.7899999999990209,1.1500000000019828,是,是,已平仓
25,2024-04-10,2024-04-11,2024-04-11,多头,1.0,1.0,2,0.30999999999999783,-1.2600000000000111,1.570000000000009,是,是,已平仓
26,2024-04-18,2024-04-18,2024-04-18,多头,1.0,1.0,1,2.149999999999999,0.7100000000009876,1.4399999999990114,是,是,已平仓
27,2024-06-04,2024-06-05,2024-06-05,多头,1.0,1.0,2,1.970000000000999,0.449999999999999,1.5200000000009999,是,是,已平仓
28,2024-06-07,2024-06-07,2024-06-07,多头,1.0,1.0,1,1.349999999999997,-0.0499999999999806,1.3999999999999775,是,是,已平仓
29,2024-10-09,2024-10-10,2024-10-10,多头,1.0,1.0,2,1.1699999999999904,4.870000000000985,-3.700000000000995,是,是,已平仓
30,2024-11-07,2024-11-08,2024-11-08,多头,1.0,1.0,2,0.5499999999999949,1.6700000000000048,-1.1200000000000099,是,是,已平仓
31,2024-12-13,2024-12-18,2024-12-18,多头,1.0,1.0,4,6.819999999999014,6.080000000000009,0.7399999999990055,是,是,已平仓
32,2024-12-20,2025-01-06,2025-01-06,多头,1.0,1.0,11,6.239999999999996,7.759999999998983,-1.519999999998987,是,是,已平仓
33,2025-01-24,2025-01-24,2025-01-24,多头,1.0,1.0,1,0.0599999999999906,0.800000000000002,-0.7400000000000114,是,是,已平仓
34,2025-03-12,2025-03-14,2025-03-14,多头,1.0,1.0,3,-1.6400000000009807,5.359999999999012,-6.999999999999993,否,是,已平仓
35,2025-04-01,2025-04-01,2025-04-01,多头,1.0,1.0,1,0.6000000000000103,0.2500000000000071,0.3500000000000032,是,是,已平仓
36,2025-04-03,2025-04-03,2025-04-03,多头,1.0,1.0,1,6.029999999999994,7.069999999999993,-1.0399999999999991,是,是,已平仓
37,2025-04-29,2025-04-30,2025-04-30,多头,1.0,1.0,2,4.609999999999996,2.400000000000006,2.2099999999999898,是,是,已平仓
38,2025-06-30,2025-07-01,2025-07-01,多头,1.0,1.0,2,-0.7499999999999867,0.29000000000001247,-1.0399999999999991,否,是,已平仓
39,2025-08-11,2025-08-11,2025-08-11,多头,1.0,1.0,1,-0.1900000000000165,-3.119999999999998,2.9299999999999815,否,是,已平仓
40,2025-09-26,2025-10-13,2025-10-13,多头,1.0,1.0,6,4.360000000000023,4.569999999999991,-0.209999999999968,是,是,已平仓
41,2025-11-03,2025-11-03,2025-11-03,多头,1.0,1.0,1,0.2900000000009839,0.0999999999999959,0.19000000000098802,是,是,已平仓
42,2025-12-10,2025-12-24,2025-12-24,多头,1.0,1.0,11,1.3100000000009977,0.690000000001003,0.6199999999999947,是,是,已平仓
43,2025-12-29,2025-12-29,2025-12-29,多头,1.0,1.0,1,-1.3900000000000023,-2.0799999999999983,0.689999999999996,否,是,已平仓
44,2025-12-31,2025-12-31,2025-12-31,多头,1.0,1.0,1,-1.2600000000000111,1.0900000000000143,-2.3500000000000254,否,是,已平仓
45,2026-01-06,2026-01-09,2026-01-09,多头,1.0,1.0,4,-1.4000000000000128,-1.980000000000003,0.5799999999999903,否,是,已平仓
46,2026-02-10,2026-02-13,2026-02-13,多头,1.0,1.0,4,2.360000000000001,1.8599999999990153,0.5000000000009859,是,是,已平仓
47,2026-04-02,2026-04-02,2026-04-02,多头,1.0,1.0,1,-0.3299999999990116,0.3500000000000031,-0.6799999999990147,否,是,已平仓
48,2026-04-15,2026-04-15,2026-04-15,多头,1.0,1.0,1,-0.2900000000000124,0.1999999999990204,-0.4899999999990328,否,是,已平仓
