交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
1,2022-04-06,2022-04-15,2022-04-15,多头,1.0,1.0,8,2.410000000000017,1.6500000000000195,0.7599999999999976,是,是,已平仓
2,2022-05-05,2022-05-06,2022-05-06,多头,1.0,1.0,2,5.58999999999997,1.1300000000000199,4.459999999999949,是,是,已平仓
3,2022-07-11,2022-08-12,2022-08-12,多头,1.0,1.0,25,14.43000000000097,10.37,4.06000000000097,是,是,已平仓
4,2022-08-29,2022-09-16,2022-09-16,多头,1.0,1.0,14,2.459999999998992,-3.000000000000016,5.459999999999008,是,是,已平仓
5,2022-09-26,2022-10-14,2022-10-14,多头,1.0,1.0,10,-2.899999999999986,-1.7500000000000147,-1.1499999999999715,否,是,已平仓
6,2022-11-07,2022-11-11,2022-11-11,多头,1.0,1.0,5,-1.7499999999999807,-3.3100000000000143,1.5600000000000336,否,是,已平仓
7,2022-11-21,2022-11-25,2022-11-25,多头,1.0,1.0,5,2.360000000001007,-0.49999999999997957,2.8600000000009866,是,是,已平仓
8,2023-05-04,2023-05-12,2023-05-12,多头,1.0,1.0,7,6.460000000000007,7.300000000000016,-0.8400000000000087,是,是,已平仓
9,2023-07-10,2023-07-14,2023-07-14,多头,1.0,1.0,5,4.409999999998998,-0.4099999999999937,4.819999999998992,是,是,已平仓
10,2023-11-13,2023-12-01,2023-12-01,多头,1.0,1.0,15,3.300000000000004,-1.8100000000000058,5.11000000000001,是,是,已平仓
11,2023-12-11,2024-01-19,2024-01-19,多头,1.0,1.0,29,20.960000000000978,16.240000000000006,4.720000000000972,是,是,已平仓
12,2024-03-04,2024-03-08,2024-03-08,多头,1.0,1.0,5,7.9299999999999855,8.5,-0.5700000000000145,是,是,已平仓
13,2024-03-18,2024-03-22,2024-03-22,多头,1.0,1.0,5,0.5900000000000001,1.4899999999999989,-0.8999999999999988,是,是,已平仓
14,2024-04-01,2024-04-12,2024-04-12,多头,1.0,1.0,8,4.329999999999994,0.6399999999990094,3.6900000000009845,是,是,已平仓
15,2024-04-18,2024-04-30,2024-04-30,多头,1.0,1.0,9,0.19000000000098716,-4.9100000000009905,5.100000000001978,是,是,已平仓
16,2024-05-13,2024-05-17,2024-05-17,多头,1.0,1.0,5,3.1500000000009996,0.4499999999989923,2.7000000000020075,是,是,已平仓
17,2024-06-11,2024-06-14,2024-06-14,多头,1.0,1.0,4,2.8300000000000196,2.7500000000009805,0.07999999999903906,是,是,已平仓
18,2024-07-08,2024-07-12,2024-07-12,多头,1.0,1.0,5,0.8700000000000028,1.5000000000000087,-0.6300000000000059,是,是,已平仓
19,2024-10-14,2024-10-18,2024-10-18,多头,1.0,1.0,5,5.760000000000002,3.080000000000027,2.6799999999999744,是,是,已平仓
20,2024-11-04,2024-11-08,2024-11-08,多头,1.0,1.0,5,3.799999999999012,3.3900000000000254,0.40999999999898673,是,是,已平仓
21,2025-01-06,2025-01-10,2025-01-10,多头,1.0,1.0,5,-0.7499999999999867,-2.9699999999999864,2.2199999999999998,否,是,已平仓
22,2025-03-10,2025-03-14,2025-03-14,多头,1.0,1.0,5,-7.339999999999986,-3.149999999999993,-4.189999999999992,否,是,已平仓
23,2025-03-24,2025-03-28,2025-03-28,多头,1.0,1.0,5,1.0300000000009955,3.3199999999999896,-2.289999999998994,是,是,已平仓
24,2025-04-07,2025-04-11,2025-04-11,多头,1.0,1.0,5,2.7599999999999847,6.120000000000014,-3.3600000000000296,是,是,已平仓
25,2025-06-09,2025-06-13,2025-06-13,多头,1.0,1.0,5,4.790000000000003,1.0699999999999945,3.720000000000008,是,是,已平仓
26,2025-06-30,2025-07-04,2025-07-04,多头,1.0,1.0,5,2.7500000000000098,0.2900000000000125,2.4599999999999973,是,是,已平仓
27,2025-08-11,2025-08-15,2025-08-15,多头,1.0,1.0,5,-2.0000000000000226,-5.739999999999009,3.7399999999989864,否,是,已平仓
