区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-13,2025-06-30,126.3600000000011,38.134994011976374,47.33999999999908,79.02000000000201,23.84795209580899,0.65625,128,0.9910937500000085,-1.4088372093023516,-11.96000000000096,2.9224806201550386
样本外,2025-07-01,2026-07-14,31.039999999999093,31.16366533864451,1.7300000000010014,29.30999999999809,29.426772908364615,0.5757575757575758,33,0.940606060606033,-0.9383333333333294,-6.069999999999961,2.606060606060606
2026年以来,2026-01-01,2026-07-14,7.1700000000000585,14.454720000000117,0.3900000000010153,6.779999999999044,13.668479999998072,0.4375,16,0.44812500000000366,-0.967499999999996,-5.209999999999971,2.8125
全区间,2022-01-13,2026-07-14,157.1500000000002,36.432198712051566,49.43000000000009,107.72000000000011,24.972805887764515,0.639751552795031,161,0.9760869565217404,-1.3061818181818379,-11.96000000000096,2.875776397515528
