区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-17,2025-06-30,79.00000000000296,23.899159663866442,37.45000000000002,41.55000000000294,12.569747899160554,0.9523809523809523,21,3.7857142857144273,-2.2799999999999905,-4.700000000000017,6.818181818181818
样本外,2025-07-01,2026-07-14,-1.4100000000019657,-1.4156175298824516,-5.389999999999041,3.9799999999970757,3.9958565737022433,0.375,8,-0.17625000000024577,-1.4500000000003959,-7.059999999999983,4.0
2026年以来,2026-01-01,2026-07-14,-1.7700000000009721,-3.5683200000019597,-5.889999999999022,4.11999999999805,8.305919999996068,0.5,4,-0.44250000000024325,-2.0550000000004944,-4.280000000000984,4.5
全区间,2022-01-17,2026-07-14,77.34000000000103,17.96283870967766,32.42000000000099,44.92000000000004,10.433032258064525,0.7931034482758621,29,2.6668965517241734,-1.5883333333336616,-7.059999999999988,6.275862068965517
