交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
1,2025-01-10,2025-01-10,2025-01-10,多头,1.0,1.0,1,-0.800000000000002,0.3000000000000224,-1.1000000000000245,否,是,已平仓
2,2025-01-14,2025-01-14,2025-01-14,多头,1.0,1.0,1,-1.239999999999991,1.460000000000003,-2.699999999999994,否,是,已平仓
3,2025-01-20,2025-01-20,2025-01-20,多头,1.0,1.0,1,-0.1400000000000012,-1.5400000000000136,1.4000000000000123,否,是,已平仓
4,2025-01-23,2025-01-24,2025-01-24,多头,1.0,1.0,2,0.6899999999999962,0.36999999999998834,0.32000000000000783,是,是,已平仓
5,2025-02-05,2025-02-10,2025-02-10,多头,1.0,1.0,4,1.2900000000000065,-0.43000000000098515,1.7200000000009916,是,是,已平仓
6,2025-02-12,2025-02-13,2025-02-13,多头,1.0,1.0,2,0.7200000000000262,-0.7199999999999914,1.4400000000000177,是,是,已平仓
7,2025-02-18,2025-02-18,2025-02-18,多头,1.0,1.0,1,-1.0699999999999943,-0.7199999999999915,-0.35000000000000275,否,是,已平仓
8,2025-03-05,2025-03-05,2025-03-05,多头,1.0,1.0,1,-0.6199999999999956,-0.0400000000000053,-0.5799999999999903,否,是,已平仓
9,2025-03-14,2025-03-14,2025-03-14,多头,1.0,1.0,1,-0.9299999999999932,2.480000000000017,-3.41000000000001,否,是,已平仓
10,2025-03-18,2025-03-18,2025-03-18,多头,1.0,1.0,1,-0.3900000000000084,0.7199999999990201,-1.1099999999990284,否,是,已平仓
11,2025-03-20,2025-03-20,2025-03-20,多头,1.0,1.0,1,1.6799999999990087,3.9900000000000007,-2.3100000000009917,是,是,已平仓
12,2025-03-24,2025-03-24,2025-03-24,多头,1.0,1.0,1,-0.1299999999990198,0.449999999999999,-0.5799999999990189,否,是,已平仓
13,2025-03-26,2025-03-27,2025-03-27,多头,1.0,1.0,2,1.0599999999999845,1.2099999999999955,-0.150000000000011,是,是,已平仓
14,2025-04-01,2025-04-01,2025-04-01,多头,1.0,1.0,1,0.6000000000000103,0.2500000000000071,0.3500000000000032,是,是,已平仓
15,2025-04-03,2025-04-08,2025-04-08,多头,1.0,1.0,3,9.699999999999985,12.540000000000017,-2.840000000000032,是,是,已平仓
16,2025-04-16,2025-04-16,2025-04-16,多头,1.0,1.0,1,1.4300000000000077,1.5300000000000036,-0.09999999999999587,是,是,已平仓
17,2025-04-22,2025-04-23,2025-04-23,多头,1.0,1.0,2,2.110000000001,0.5300000000000096,1.5800000000009904,是,是,已平仓
18,2025-05-06,2025-05-07,2025-05-07,多头,1.0,1.0,2,-0.2500000000000071,-1.7499999999999805,1.4999999999999734,否,是,已平仓
19,2025-05-09,2025-05-09,2025-05-09,多头,1.0,1.0,1,0.0,-0.2000000000000265,0.2000000000000265,否,是,已平仓
20,2025-05-14,2025-05-15,2025-05-15,多头,1.0,1.0,2,2.479999999999982,-0.9400000000000033,3.4199999999999857,是,是,已平仓
21,2025-05-21,2025-05-26,2025-05-26,多头,1.0,1.0,4,0.2200000000000119,-1.970000000000027,2.190000000000039,是,是,已平仓
