交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
1,2022-01-18,2022-01-24,2022-01-24,多头,1.0,1.0,5,12.069999999999999,11.08999999999999,0.9800000000000093,是,是,已平仓
2,2022-01-26,2022-01-26,2022-01-26,多头,1.0,1.0,1,0.0,-1.6700000000000048,1.6700000000000048,否,是,已平仓
3,2022-02-08,2022-02-08,2022-02-08,多头,1.0,1.0,1,0.0799999999990044,0.2899999999999778,-0.21000000000097338,是,是,已平仓
4,2022-02-10,2022-02-11,2022-02-11,多头,1.0,1.0,2,-5.579999999999995,-5.629999999999975,0.04999999999998028,否,是,已平仓
5,2022-03-04,2022-03-07,2022-03-07,多头,1.0,1.0,2,0.3399999999999931,1.739999999999971,-1.3999999999999777,是,是,已平仓
6,2022-03-10,2022-03-10,2022-03-10,多头,1.0,1.0,1,-1.0100000000000386,-0.7599999999999968,-0.25000000000004186,否,是,已平仓
7,2022-03-23,2022-03-25,2022-03-25,多头,1.0,1.0,3,2.4699999999990006,3.3000000000000043,-0.8300000000010037,是,是,已平仓
8,2022-04-01,2022-04-01,2022-04-01,多头,1.0,1.0,1,1.1800000000000006,1.349999999999997,-0.16999999999999638,是,是,已平仓
9,2022-04-12,2022-04-18,2022-04-18,多头,1.0,1.0,5,-1.1800000000000004,-4.2700000000010085,3.090000000001008,否,是,已平仓
10,2022-04-20,2022-04-20,2022-04-20,多头,1.0,1.0,1,-1.3599999999999723,-1.2200000000000055,-0.13999999999996682,否,是,已平仓
11,2022-05-06,2022-05-09,2022-05-09,多头,1.0,1.0,2,3.2700000000000093,1.279999999999025,1.9900000000009843,是,是,已平仓
12,2022-05-16,2022-05-18,2022-05-18,多头,1.0,1.0,3,4.52000000000001,3.389999999999991,1.1300000000000194,是,是,已平仓
13,2022-05-31,2022-05-31,2022-05-31,多头,1.0,1.0,1,-1.6499999999999848,-2.009999999999998,0.3600000000000132,否,是,已平仓
14,2022-06-02,2022-06-06,2022-06-06,多头,1.0,1.0,2,0.3099999999989916,-2.249999999999995,2.5599999999989866,是,是,已平仓
15,2022-06-15,2022-06-15,2022-06-15,多头,1.0,1.0,1,-0.3799999999999984,-1.250000000000001,0.8700000000000028,否,是,已平仓
16,2022-06-21,2022-06-21,2022-06-21,多头,1.0,1.0,1,-0.8299999999999974,0.0,-0.8299999999999974,否,是,已平仓
17,2022-06-24,2022-06-24,2022-06-24,多头,1.0,1.0,1,0.0200000000009914,-1.749999999999981,1.7700000000009724,是,是,已平仓
18,2022-06-28,2022-06-28,2022-06-28,多头,1.0,1.0,1,-1.380000000000027,-0.8499999999999828,-0.5300000000000442,否,是,已平仓
19,2022-06-30,2022-06-30,2022-06-30,多头,1.0,1.0,1,1.6899999999999902,0.889999999999988,0.8000000000000022,是,是,已平仓
20,2022-07-04,2022-07-08,2022-07-08,多头,1.0,1.0,5,-0.49999999999997957,-1.2900000000000058,0.7900000000000262,否,是,已平仓
21,2022-07-27,2022-08-02,2022-08-02,多头,1.0,1.0,5,2.2799999999999905,3.860000000000981,-1.5800000000009904,是,是,已平仓
22,2022-08-04,2022-08-04,2022-08-04,多头,1.0,1.0,1,1.3900000000000023,0.2600000000009886,1.1299999999990138,是,是,已平仓
23,2022-08-09,2022-08-10,2022-08-10,多头,1.0,1.0,2,-0.46000000000000907,0.42999999999997895,-0.889999999999988,否,是,已平仓
24,2022-08-24,2022-08-29,2022-08-29,多头,1.0,1.0,4,-2.319999999999995,-1.499999999999973,-0.820000000000022,否,是,已平仓
25,2022-09-07,2022-09-09,2022-09-09,多头,1.0,1.0,3,-1.9899999999990063,-2.0999999999999837,0.11000000000097732,否,是,已平仓
26,2022-09-14,2022-09-15,2022-09-15,多头,1.0,1.0,2,-1.4799999999999882,-1.9800000000000024,0.5000000000000142,否,是,已平仓
27,2022-09-26,2022-09-30,2022-09-30,多头,1.0,1.0,5,-3.5900000000009884,-7.99000000000001,4.399999999999022,否,是,已平仓
28,2022-10-20,2022-10-20,2022-10-20,多头,1.0,1.0,1,1.1399999999999952,-1.2299999999990097,2.369999999999005,是,是,已平仓
29,2022-10-24,2022-10-24,2022-10-24,多头,1.0,1.0,1,-1.799999999999996,1.249999999998995,-3.049999999998991,否,是,已平仓
