交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
126,2026-03-24,2026-04-16,2026-04-16,多头,1.0,1.0,17,3.610000000000002,5.070000000000005,-1.4600000000000026,是,是,已平仓
127,2026-04-20,2026-04-24,2026-04-24,多头,1.0,1.0,5,1.759999999999991,0.22000000000001196,1.539999999999979,是,是,已平仓
128,2026-04-29,2026-05-14,2026-05-14,多头,1.0,1.0,9,3.8499999999999988,0.6600000000000008,3.1899999999999977,是,是,已平仓
129,2026-05-18,2026-05-19,2026-05-19,多头,1.0,1.0,2,0.889999999999988,3.130000000000008,-2.2400000000000198,是,是,已平仓
130,2026-05-21,2026-05-22,2026-05-22,多头,1.0,1.0,2,0.09000000000002062,-1.3700000000009884,1.460000000001009,是,是,已平仓
131,2026-05-26,2026-05-26,2026-05-26,多头,1.0,1.0,1,-0.1900000000000165,0.789999999999992,-0.9800000000000085,否,是,已平仓
132,2026-05-28,2026-06-10,2026-06-10,多头,1.0,1.0,10,3.5200000000000164,-2.5999999999999983,6.120000000000015,是,是,已平仓
133,2026-06-22,2026-06-22,2026-06-22,多头,1.0,1.0,1,0.1500000000000112,-0.7600000000000315,0.9100000000000428,是,是,已平仓
134,2026-06-25,2026-07-03,2026-07-03,多头,1.0,1.0,7,1.250000000000973,-0.08999999999998565,1.3400000000009586,是,是,已平仓
135,2026-07-14,2026-07-14,2026-07-14,多头,1.0,1.0,1,-0.6899999999999962,0.3999999999999837,-1.0899999999999799,否,是,已平仓
136,2026-07-16,2026-07-16,2026-07-16,多头,1.0,1.0,1,0.0,0.0,0.0,否,是,已平仓
137,2026-07-20,2026-07-20,2026-07-20,多头,1.0,1.0,1,0.0500000000000153,-0.4900000000000043,0.5400000000000196,是,是,已平仓
138,2026-07-22,2026-07-28,2026-07-28,多头,1.0,1.0,5,2.479999999999982,0.9900000000000188,1.4899999999999634,是,是,已平仓
139,2026-07-30,2026-08-24,2026-08-24,多头,1.0,1.0,18,3.0399999999999867,5.350000000000008,-2.310000000000021,是,是,已平仓
140,2026-08-28,,2026-09-11,多头,1.0,1.0,11,0.21000000000000185,0.8899999999999879,-0.6799999999999861,是,否,未平仓
