日期,信号日期,总分,结论,目标仓位,仓位,止盈止损事件,条件基准仓位,交易标的到期收益率_百分比,比较基准到期收益率_百分比,策略日收益率,基准日收益率,策略票息Carry收益,策略资本利得收益,基准票息Carry收益,基准资本利得收益,票息Carry超额,资本利得超额,策略资本利得_BP,基准资本利得_BP,资本利得超额_BP,策略累计资本利得_BP,基准累计资本利得_BP,累计资本利得超额_BP,策略累计票息Carry,策略累计资本利得,基准累计票息Carry,基准累计资本利得,策略净值,基准净值,超额净值
2023-12-19,2023-12-18,100.0,看多,1.0,1.0,,1.0,2.909,2.6191,0.00024403549578283035,-0.0004619137810840835,0.00011549603174603174,0.0001285394640367986,0.00010367460317460317,-0.0005655883842586866,1.182142857142857e-05,0.0006941278482954852,0.15000000000098268,-0.6499999999999908,0.8000000000009735,48.66000000000207,27.010000000001014,21.65000000000108,0.030195123015872984,0.041409986723353324,0.027621166666666662,0.023118756588468584,1.0740208656120218,1.051797215744507,1.0211292153419365
2023-12-20,2023-12-18,100.0,看多,1.0,1.0,,1.0,2.891,2.6222,0.0016580284241597487,-0.00016571928921979597,0.00011543650793650755,0.0015425919162232412,0.00010393253968253967,-0.00026965182890233564,1.1503968253967877e-05,0.001812243745125577,1.79999999999899,-0.3099999999999978,2.109999999998988,50.46000000000106,26.700000000001015,23.760000000000066,0.030310559523809493,0.042952578639576564,0.0277250992063492,0.02284910475956625,1.0758016227353473,1.0516229126575105,1.0229918060806946
2023-12-21,2023-12-18,100.0,看多,1.0,1.0,,1.0,2.8737,2.5901,0.0015986904098130204,0.0028958108556305135,0.00011472222222222224,0.0014839681875907982,0.00010405555555555554,0.002791755300074958,1.0666666666666691e-05,-0.0013077871124841597,1.7300000000000302,3.2099999999999835,-1.4799999999999534,52.19000000000109,29.910000000001,22.28000000000011,0.030425281746031714,0.04443654682716736,0.027829154761904756,0.025640860059641207,1.0775214964724757,1.054668213704014,1.021668693975521
2023-12-22,2023-12-18,100.0,看多,1.0,1.0,,1.0,2.8709,2.5877,0.00035442830418459933,0.0003118567069306824,0.00011403571428571428,0.00024039258989888503,0.00010278174603174603,0.00020907496089893636,1.125396825396825e-05,3.131762899994867e-05,0.28000000000000247,0.2400000000010033,0.03999999999899917,52.47000000000109,30.150000000002002,22.319999999999112,0.03053931746031743,0.04467693941706625,0.027931936507936503,0.025849935020540143,1.0779034005891928,1.0549971190600442,1.0217121744839996
2023-12-25,2023-12-18,100.0,看多,1.0,1.0,,1.0,2.8631,2.5678,0.0007836856783142343,0.0018364809206259651,0.00011392460317460316,0.0006697610751396311,0.00010268650793650754,0.0017337944126894576,1.1238095238095625e-05,-0.0010640333375498265,0.779999999999982,1.9899999999990063,-1.2099999999990243,53.25000000000107,32.14000000000101,21.11000000000009,0.030653242063492032,0.04534670049220588,0.02803462301587301,0.0275837294332296,1.0787481380468409,1.0569346011405134,1.0206384925640517
2023-12-26,2023-12-18,100.0,看多,1.0,1.0,,1.0,2.8534,2.5804,0.0009468557999993341,-0.0009970097873319827,0.00011361507936507937,0.0008332407206342547,0.00010189682539682539,-0.001098906612728808,1.1718253968253978e-05,0.0019321473333630628,0.9699999999999986,-1.2600000000000111,2.2300000000000098,54.22000000000107,30.880000000000997,23.3400000000001,0.03076685714285711,0.04617994121284013,0.028136519841269834,0.02648482282050079,1.0797695569780892,1.0558808269986064,1.0226244566324665
2023-12-27,2023-12-18,100.0,看多,1.0,1.0,,1.0,2.85,2.5577,0.00040543904353731964,0.002080886823728265,0.00011323015873015874,0.00029220888480716093,0.0001023968253968254,0.0019784899983314396,1.083333333333333e-05,-0.0016862811135242787,0.3399999999999931,2.270000000000015,-1.930000000000022,54.56000000000107,33.150000000001015,21.41000000000008,0.03088008730158727,0.04647215009764729,0.02823891666666666,0.02846331281883223,1.0802073377145112,1.0580779954989352,1.0209146606485666
2023-12-28,2023-12-18,100.0,看多,1.0,1.0,,1.0,2.8424,2.5694,0.0007663818039216783,-0.0009194491106373215,0.0001130952380952381,0.0006532865658264402,0.00010149603174603174,-0.0010209451423833533,1.1599206349206367e-05,0.0016742317082097933,0.7599999999999968,-1.169999999999019,1.9299999999990156,55.320000000001066,31.980000000001997,23.339999999999094,0.030993182539682508,0.04712543666347373,0.02834041269841269,0.027442367676448875,1.0810351889625982,1.0571051466269887,1.0226373340551462
2023-12-29,2023-12-18,100.0,看多,1.0,1.0,,1.0,2.841,2.5553,0.00023318277673743754,0.0013315876534460737,0.0001127936507936508,0.00012038912594378675,0.00010196031746031707,0.0012296273359857566,1.0833333333333723e-05,-0.00110923821004197,0.14000000000000123,1.4099999999990163,-1.269999999999015,55.46000000000107,33.39000000000102,22.07000000000008,0.03110597619047616,0.047245825789417516,0.028442373015873008,0.028671995012434632,1.0812872677497114,1.0585127747886316,1.0215155579635093
2024-01-02,2023-12-18,100.0,看多,1.0,1.0,,1.0,2.8498,2.5601,-0.0006440478355092232,-0.00031750036950406197,0.00011273809523809525,-0.0007567859307473185,0.00010140079365079364,-0.0004189011631548556,1.1337301587301604e-05,-0.00033788476759246284,-0.879999999999978,-0.4799999999999943,-0.3999999999999837,54.580000000001085,32.91000000000102,21.670000000000094,0.031218714285714256,0.0464890398586702,0.0285437738095238,0.028253093849279775,1.0805908670253535,1.0581766965915114,1.021181878703283
