交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
1,2022-03-01,2022-03-01,2022-03-01,多头,1.0,1.0,1,0.950000000000048,-2.7500000000000093,3.7000000000000575,是,是,已平仓
2,2022-04-07,2022-04-08,2022-04-08,多头,1.0,1.0,2,1.3900000000000026,0.750000000000993,0.6399999999990096,是,是,已平仓
3,2022-06-02,2022-06-02,2022-06-02,多头,1.0,1.0,1,0.2799999999989963,-0.5000000000000143,0.7799999999990106,是,是,已平仓
4,2023-06-01,2023-06-01,2023-06-01,多头,1.0,1.0,1,0.9399999999999686,0.2499999999999724,0.6899999999999962,是,是,已平仓
5,2023-10-27,2023-10-30,2023-10-30,多头,1.0,1.0,2,3.0600000000000076,0.110000000000006,2.9500000000000015,是,是,已平仓
6,2023-11-14,2023-11-15,2023-11-15,多头,1.0,1.0,2,0.2200000000000119,-1.790000000000021,2.0100000000000326,是,是,已平仓
7,2023-11-24,2023-11-28,2023-11-28,多头,1.0,1.0,3,0.5399999999999847,1.2500000000000009,-0.7100000000000162,是,是,已平仓
8,2023-11-30,2023-11-30,2023-11-30,多头,1.0,1.0,1,2.6700000000000337,1.460000000000003,1.2100000000000306,是,是,已平仓
9,2023-12-08,2023-12-11,2023-12-11,多头,1.0,1.0,2,0.08000000000001067,1.9999999999999878,-1.919999999999977,是,是,已平仓
10,2023-12-22,2024-01-03,2024-01-03,多头,1.0,1.0,8,3.580000000000978,3.699999999999988,-0.11999999999901023,是,是,已平仓
11,2024-04-01,2024-04-01,2024-04-01,多头,1.0,1.0,1,-1.2699999999999865,-1.8100000000009773,0.5400000000009908,否,是,已平仓
12,2024-10-08,2024-10-11,2024-10-11,多头,1.0,1.0,4,-6.5799999999999885,1.259999999999976,-7.839999999999964,否,是,已平仓
13,2025-03-28,2025-04-01,2025-04-01,多头,1.0,1.0,3,4.150000000000022,-0.41999999999996895,4.5699999999999905,是,是,已平仓
14,2025-04-03,2025-04-03,2025-04-03,多头,1.0,1.0,1,6.029999999999994,7.069999999999993,-1.0399999999999991,是,是,已平仓
15,2025-04-14,2025-04-14,2025-04-14,多头,1.0,1.0,1,0.0400000000000053,-0.1600000000000212,0.20000000000002652,是,是,已平仓
16,2025-04-16,2025-04-16,2025-04-16,多头,1.0,1.0,1,0.0,0.0,0.0,否,是,已平仓
17,2025-04-18,2025-04-18,2025-04-18,多头,1.0,1.0,1,0.2400000000000318,0.2899999999999778,-0.04999999999994598,是,是,已平仓
18,2025-04-29,2025-04-30,2025-04-30,多头,1.0,1.0,2,4.609999999999996,2.400000000000006,2.2099999999999898,是,是,已平仓
19,2025-05-09,2025-05-12,2025-05-12,多头,1.0,1.0,2,-1.5400000000000136,-5.490000000000009,3.9499999999999957,否,是,已平仓
20,2025-05-15,2025-05-15,2025-05-15,多头,1.0,1.0,1,0.4999999999999796,-0.6199999999999956,1.1199999999999752,是,是,已平仓
21,2025-09-03,2025-09-03,2025-09-03,多头,1.0,1.0,1,1.250000000000001,1.8299999999999916,-0.5799999999999905,是,是,已平仓
22,2025-09-19,2025-09-19,2025-09-19,多头,1.0,1.0,1,-0.9800000000000086,-2.430000000000001,1.4499999999999924,否,是,已平仓
23,2025-09-24,2025-09-24,2025-09-24,多头,1.0,1.0,1,-1.999999999999988,-2.519999999999016,0.5199999999990279,否,是,已平仓
24,2025-09-29,2025-09-30,2025-09-30,多头,1.0,1.0,2,-0.9999999999989878,1.6299999999999997,-2.6299999999989874,否,是,已平仓
25,2025-10-10,2025-10-10,2025-10-10,多头,1.0,1.0,1,-0.9499999999999786,0.0599999999999906,-1.0099999999999691,否,是,已平仓
26,2025-12-29,2025-12-29,2025-12-29,多头,1.0,1.0,1,-1.3900000000000023,-2.0799999999999983,0.689999999999996,否,是,已平仓
27,2026-04-30,2026-04-30,2026-04-30,多头,1.0,1.0,1,0.0400000000000053,-0.2899999999999778,0.3299999999999831,是,是,已平仓
